/home/duartecdias/simData/IMG/center_2025_03_31_21_45_16_547.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_16_547.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_16_547.jpg,0,0,0,1.747181E-06
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_16_664.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_16_664.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_16_664.jpg,0,0,0,1.583978E-05
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_16_783.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_16_783.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_16_783.jpg,0,0,0,2.972986E-06
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_16_882.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_16_882.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_16_882.jpg,0,0,0,8.736873E-06
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_16_974.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_16_974.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_16_974.jpg,0,0,0,2.372764E-06
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_17_074.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_17_074.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_17_074.jpg,0,0,0,3.571971E-05
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_17_191.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_17_191.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_17_191.jpg,0,0,0,1.014503E-05
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_17_282.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_17_282.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_17_282.jpg,0,0,0,1.701717E-06
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_17_393.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_17_393.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_17_393.jpg,0,0,0,2.52471E-05
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_17_510.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_17_510.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_17_510.jpg,0,0.1858735,0,0.1111791
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_17_623.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_17_623.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_17_623.jpg,-0.15,0.5248768,0,0.7655169
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_17_739.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_17_739.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_17_739.jpg,-0.4,0.8732522,0,1.681907
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_17_857.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_17_857.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_17_857.jpg,-0.7,1,0,3.064695
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_17_974.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_17_974.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_17_974.jpg,-1,1,0,4.388648
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_18_092.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_18_092.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_18_092.jpg,-1,1,0,5.710809
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_18_167.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_18_167.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_18_167.jpg,-1,1,0,6.589477
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_18_270.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_18_270.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_18_270.jpg,0,1,0,7.564999
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_18_392.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_18_392.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_18_392.jpg,0,1,0,8.913861
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_18_506.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_18_506.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_18_506.jpg,0,1,0,10.25402
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_18_605.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_18_605.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_18_605.jpg,0,1,0,11.35883
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_18_726.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_18_726.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_18_726.jpg,0,1,0,12.65351
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_18_833.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_18_833.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_18_833.jpg,0,1,0,13.81944
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_18_934.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_18_934.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_18_934.jpg,-0.1,1,0,14.65735
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_19_040.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_19_040.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_19_040.jpg,-0.4,1,0,15.89733
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_19_136.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_19_136.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_19_136.jpg,-0.6000001,1,0,16.65192
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_19_246.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_19_246.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_19_246.jpg,0,1,0,17.88621
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_19_345.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_19_345.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_19_345.jpg,0,1,0,19.04312
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_19_444.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_19_444.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_19_444.jpg,0,1,0,19.93546
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_19_552.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_19_552.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_19_552.jpg,-0.25,1,0,21.01404
/home/duartecdias/simData/IMG/center_2025_03_31_21_45_19_635.jpg,/home/duartecdias/simData/IMG/left_2025_03_31_21_45_19_635.jpg,/home/duartecdias/simData/IMG/right_2025_03_31_21_45_19_635.jpg,0,1,0,21.79682
